,Year,Month,Day,stock,brokerage,yield,price_target,open
143,2016,12,28,CSCO,Wunderlich,-0.12052117263843642,27.0,30.7
144,2016,12,6,CSCO,Stifel Nicolaus,0.15567641060503057,34.0,29.42
145,2016,12,6,CSCO,Deutsche Bank,0.25764785859959205,37.0,29.42
146,2016,12,6,CSCO,Jefferies Financial Group,0.1896668932698844,35.0,29.42
147,2016,12,6,CSCO,Drexel Hamilton,0.22365737593473822,36.0,29.42
148,2016,12,6,CSCO,Robert W. Baird,0.1896668932698844,35.0,29.42
149,2016,11,30,CSCO,Royal Bank of Canada,0.17607526881720426,35.0,29.76
150,2016,11,19,CSCO,FBN Securities,,35.0,
151,2016,11,18,CSCO,Stifel Nicolaus,0.12919295914978424,34.0,30.11
152,2016,11,17,CSCO,Deutsche Bank,0.23704446673353385,37.0,29.91
153,2016,11,17,CSCO,Oppenheimer,0.13674356402540955,34.0,29.91
154,2016,11,17,CSCO,Barclays,0.13674356402540955,34.0,29.91
155,2016,11,15,CSCO,Jefferies Financial Group,0.003197953309881818,31.37,31.27
156,2016,11,14,CSCO,UBS Group,0.11358574610244987,35.0,31.43
157,2016,11,2,CSCO,Oppenheimer,0.11731843575418988,34.0,30.43
158,2016,10,17,CSCO,Deutsche Bank,0.22801194822436122,37.0,30.13
159,2016,9,26,CSCO,Bank of America,0.06109324758842449,33.0,31.1
160,2016,9,23,CSCO,Royal Bank of Canada,0.10375275938189832,35.0,31.71
161,2016,9,23,CSCO,Raymond James,0.07221696625670138,34.0,31.71
162,2016,9,19,CSCO,Wells Fargo & Co,0.18314424635332238,36.5,30.85
163,2016,9,16,CSCO,Robert W. Baird,0.12467866323907462,35.0,31.12
164,2016,9,14,CSCO,Deutsche Bank,0.19316349564656554,37.0,31.01
165,2016,9,12,CSCO,UBS Group,0.14341718392682123,35.0,30.61
166,2016,9,6,CSCO,Deutsche Bank,0.09614782336360794,35.0,31.93
167,2016,9,4,CSCO,Royal Bank of Canada,,35.0,
168,2016,8,29,CSCO,Jefferies Financial Group,0.11358574610244987,35.0,31.43
169,2016,8,19,CSCO,Argus,0.21830754033585764,37.0,30.37
170,2016,8,18,CSCO,KeyCorp,0.08516935218678068,33.0,30.41
171,2016,8,18,CSCO,Wunderlich,-0.11213416639263396,27.0,30.41
172,2016,8,18,CSCO,UBS Group,0.052285432423544886,32.0,30.41
173,2016,8,18,CSCO,Pacific Crest,0.08516935218678068,33.0,30.41
174,2016,8,18,CSCO,Deutsche Bank,0.15093719171325226,35.0,30.41
175,2016,8,18,CSCO,Piper Jaffray Companies,0.11805327195001647,34.0,30.41
176,2016,8,18,CSCO,Morgan Stanley,-0.013482407102926697,30.0,30.41
177,2016,8,18,CSCO,Credit Suisse Group,-0.17790200591910554,25.0,30.41
178,2016,8,18,CSCO,Citigroup,0.15093719171325226,35.0,30.41
179,2016,8,18,CSCO,Goldman Sachs Group,0.052285432423544886,32.0,30.41
180,2016,8,17,CSCO,Royal Bank of Canada,0.13012592831772696,35.0,30.97
181,2016,8,17,CSCO,Jefferies Financial Group,0.13012592831772696,35.0,30.97
182,2016,8,16,CSCO,Drexel Hamilton,0.1531069827033953,36.0,31.22
183,2016,8,15,CSCO,Cowen,0.2911555842479019,40.0,30.98
184,2016,8,15,CSCO,Morgan Stanley,-0.09619109102646872,28.0,30.98
185,2016,8,15,CSCO,Barclays,0.09748224661071658,34.0,30.98
186,2016,8,11,CSCO,Credit Suisse Group,-0.2245557350565428,24.0,30.95
187,2016,8,9,CSCO,Citigroup,0.1250401800064289,35.0,31.11
188,2016,8,5,CSCO,Oppenheimer,0.10032362459546929,34.0,30.9
189,2016,7,28,CSCO,Royal Bank of Canada,0.1419249592169658,35.0,30.65
190,2016,7,28,CSCO,Royal Bank of Canada,0.1419249592169658,35.0,30.65
191,2016,7,21,CSCO,UBS Group,0.044386422976501194,32.0,30.64
192,2016,7,18,CSCO,Morgan Stanley,-0.05882352941176472,28.0,29.75
